wall_time_iso,wall_time_s,wrench_stamp_s,abs_force_x,abs_force_y,abs_force_z,abs_torque_x,abs_torque_y,abs_torque_z,delta_force_x,delta_force_y,delta_force_z,delta_torque_x,delta_torque_y,delta_torque_z,grad_force_x,grad_force_y,grad_force_z,grad_torque_x,grad_torque_y,grad_torque_z
2026-04-15T16:38:01.732293+00:00,1776271081.732292891,47.744000000,-0.041940319,-5.421356980,13.795497884,-0.692833717,-0.336786795,-0.054428003,-0.223538747,-0.459328578,0.274947130,0.083017513,-0.170513710,-0.010279370,-2.235387473,-4.593285784,2.749471301,0.830175131,-1.705137100,-0.102793699
2026-04-15T16:38:01.944317+00:00,1776271081.944317102,47.844000000,-0.208836197,-5.058440477,13.539727491,-0.659147530,-0.076874773,0.036656617,-0.166895879,0.362916503,-0.255770393,0.033686187,0.259912022,0.091084620,-1.668958787,3.629165025,-2.557703928,0.336861867,2.599120224,0.910846201
2026-04-15T16:38:02.138647+00:00,1776271082.138647079,47.944000000,0.316055379,-6.775391624,17.170187512,-0.406846547,-0.073100146,0.062679454,0.524891576,-1.716951146,3.630460021,0.252300983,0.003774627,0.026022837,5.248915759,-17.169511465,36.304600207,2.523009833,0.037746269,0.260228369
2026-04-15T16:38:02.313283+00:00,1776271082.313282967,48.044000000,0.517953657,-6.350132916,17.014784598,-0.466924424,-0.020548167,0.038473337,0.201898278,0.425258707,-0.155402914,-0.060077877,0.052551979,-0.024206117,2.018982783,4.252587074,-1.554029141,-0.600778772,0.525519791,-0.242061169
2026-04-15T16:38:02.499120+00:00,1776271082.499119997,48.144000000,0.321756241,-7.140748845,17.499235068,-0.408425003,-0.075609511,-0.005201379,-0.196197416,-0.790615929,0.484450470,0.058499421,-0.055061344,-0.043674716,-1.961974157,-7.906159292,4.844504703,0.584994212,-0.550613444,-0.436747158
2026-04-15T16:38:02.683634+00:00,1776271082.683634043,48.244000000,1.427286311,-6.819664340,18.144090926,-0.213323120,0.147935300,0.040783073,1.105530070,0.321084506,0.644855858,0.195101882,0.223544811,0.045984452,11.055300697,3.210845056,6.448558580,1.951018823,2.235448106,0.459844518
2026-04-15T16:38:02.877537+00:00,1776271082.877537012,48.344000000,0.536759890,-6.751442589,17.776300744,-0.268506842,-0.032905744,0.030407532,-0.890526421,0.068221751,-0.367790182,-0.055183722,-0.180841043,-0.010375541,-8.905264206,0.682217507,-3.677901821,-0.551837223,-1.808410435,-0.103755415
2026-04-15T16:38:03.057145+00:00,1776271083.057145119,48.444000000,1.011572153,-7.675107912,17.925512538,0.036930849,0.178425206,-0.038983422,0.474812263,-0.923665323,0.149211794,0.305437691,0.211330950,-0.069390954,4.748122632,-9.236653228,1.492117942,3.054376910,2.113309504,-0.693909537
2026-04-15T16:38:03.247822+00:00,1776271083.247822046,48.544000000,0.742887487,-7.379458396,17.172576167,-0.153192905,-0.005851752,0.026120952,-0.268684666,0.295649516,-0.752936372,-0.190123754,-0.184276958,0.065104374,-2.686846660,2.956495158,-7.529363717,-1.901237536,-1.842769581,0.651043739
2026-04-15T16:38:03.438622+00:00,1776271083.438621998,48.644000000,0.717395018,-7.249718704,17.674603013,-0.128065998,-0.060851506,0.050999542,-0.025492470,0.129739692,0.502026846,0.025126907,-0.054999754,0.024878590,-0.254924699,1.297396919,5.020268461,0.251269068,-0.549997540,0.248785897
2026-04-15T16:38:03.637294+00:00,1776271083.637294054,48.744000000,0.562939507,-6.919006657,17.327688509,-0.049230897,0.025138972,-0.035192579,-0.154455511,0.330712047,-0.346914504,0.078835101,0.085990478,-0.086192121,-1.544555110,3.307120466,-3.469145041,0.788351009,0.859904777,-0.861921210
2026-04-15T16:38:03.820326+00:00,1776271083.820326090,48.844000000,0.490749763,-6.908337892,18.071032516,-0.184081006,0.033467743,-0.051426959,-0.072189743,0.010668765,0.743344007,-0.134850109,0.008328771,-0.016234380,-0.721897432,0.106687650,7.433440072,-1.348501086,0.083287715,-0.162343797
2026-04-15T16:38:04.004973+00:00,1776271084.004972935,48.944000000,1.034320336,-7.055160237,18.318806088,-0.171677618,0.040931766,0.042386009,0.543570572,-0.146822345,0.247773572,0.012403388,0.007464023,0.093812968,5.435705724,-1.468223445,2.477735720,0.124033876,0.074640228,0.938129681
2026-04-15T16:38:04.201336+00:00,1776271084.201335907,49.044000000,0.866175042,-6.842366202,18.069870173,-0.174739942,-0.019564382,0.047417536,-0.168145293,0.212794035,-0.248935914,-0.003062323,-0.060496149,0.005031526,-1.681452935,2.127940345,-2.489359144,-0.030623233,-0.604961486,0.050315264
2026-04-15T16:38:04.388298+00:00,1776271084.388298035,49.144000000,0.832838332,-7.522492694,18.162359927,-0.060863109,0.045593649,0.014601949,-0.033336710,-0.680126491,0.092489754,0.113876832,0.065158031,-0.032815586,-0.333367103,-6.801264914,0.924897536,1.138768322,0.651580315,-0.328155861
